Column1,Column2,Column3
0.20034326666666666,0.20754126666666667,0.35734140000000003
0.28567533333333334,0.3572082,0.2660070666666667
0.265008,0.19714186666666667,0.27360613333333333
0.2935416,0.37580613333333335,0.3106070666666667
0.2720072,0.13260813333333335,0.23100626666666665
0.2908072,0.3353386666666667,0.30953926666666665
0.2570077333333333,0.2180062,0.233673
0.2899391333333333,0.25533886666666666,0.30900700000000003
0.2612716,0.33833680000000005,0.23600680000000002
0.287406,0.2220046,0.32400613333333333
0.2651406666666667,0.3486711333333333,0.2963382
0.1730094,0.2396709333333333,0.21180653333333332
0.3798743333333333,0.17980753333333335,0.2846724
0.14147633333333334,0.14207513333333335,0.16067446666666668
0.387009,0.30400920000000003,0.3336768
0.12634246666666668,0.24454326666666665,0.25667653333333335
0.3928743333333333,0.2960082666666667,0.27234200000000003
0.15620713333333333,0.24400799999999997,0.3626735333333333
0.3603377333333333,0.29600799999999994,0.19900673333333335
0.2180024666666667,0.24933946666666665,0.3480052
0.3033335333333333,0.16207133333333335,0.09667099999999999
0.2846008,0.17600380000000002,0.3870008666666667
0.243667,0.30900153333333336,0.15633380000000002
0.28300000000000003,0.16433366666666668,0.29033386666666666
0.23000020000000002,0.2813336666666667,0.10633426666666666
0.2020006,0.25700086666666666,0.397
0.218,0.28300106666666663,0.16299999999999998
0.322,0.17500280000000001,0.397
0.218,0.15166893333333334,0.16300019999999998
0.32200093333333335,0.3443344,0.4096669333333333
0.21800100000000003,0.228001,0.17633366666666667
0.29466793333333335,0.38666799999999996,0.417
0.192001,0.24400173333333336,0.17633366666666667
0.34800159999999997,0.36166859999999995,0.4090006666666666
0.23200153333333334,0.23866800000000002,0.16633479999999998
0.36053566666666664,0.3703358666666666,0.21320326666666667
0.20033926666666668,0.2515386666666667,0.1208052
0.3715416000000001,0.24980566666666668,0.4726719333333333
0.2216118,0.3912086,0.2093432
0.4249462666666667,0.24327700000000002,0.2763489333333334
0.32901093333333337,0.2715453333333333,0.34794633333333336
0.5423413333333333,0.43441226666666666,0.15701426666666668
0.29981193333333334,0.33494586666666665,0.3158804666666667
0.517081,0.38227999999999995,0.3182138
0.3922159333333334,0.3202138,0.3134848
0.5263478,0.42421606666666667,0.208617
0.3345484666666667,0.31321873333333333,0.3464146
0.43928086666666666,0.3530832,0.3350828
0.4476828666666667,0.40328046666666667,0.37955126666666666
0.49314699999999995,0.5544804666666667,0.2036188
0.5024121333333333,0.3898146,0.48168420000000006
0.5100121333333333,0.3896155333333334,0.26654953333333337
0.40094813333333335,0.37781346666666665,0.5274821333333334
0.32988333333333336,0.2609468666666667,0.24268253333333337
0.11701786666666665,0.3105467333333333,0.31741486666666663
